epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,28890.5,2.0314,2.05351,0.94289,0.44465,0.32901,0.33392,0.20162,1.99399,2.12318,0.93983,0.001486,0.001486,0.001486
88,29192.4,2.02424,2.0488,0.93845,0.43714,0.33114,0.33492,0.20224,1.99178,2.12137,0.93976,0.001387,0.001387,0.001387
89,29494.6,2.02782,2.04088,0.93855,0.43715,0.32864,0.33424,0.20217,1.99019,2.12185,0.93917,0.001288,0.001288,0.001288
90,29796.5,2.02405,2.03481,0.94014,0.43597,0.3307,0.33503,0.20192,1.99035,2.12414,0.93933,0.001189,0.001189,0.001189
91,30083.9,1.98866,1.97592,0.94728,0.43583,0.33029,0.33326,0.20167,1.99322,2.12731,0.93947,0.00109,0.00109,0.00109
92,30371.3,1.97553,1.94465,0.94207,0.44171,0.32911,0.33283,0.20051,1.99813,2.12932,0.94022,0.000991,0.000991,0.000991
93,30660.4,1.96684,1.93383,0.94035,0.43865,0.3274,0.33224,0.20043,1.99998,2.13017,0.94035,0.000892,0.000892,0.000892
94,30948,1.97109,1.93471,0.94093,0.43328,0.32916,0.33257,0.20028,2.00072,2.13255,0.9409,0.000793,0.000793,0.000793
95,31235.8,1.96459,1.91995,0.94177,0.43554,0.32615,0.33206,0.19994,1.99954,2.13345,0.94058,0.000694,0.000694,0.000694
96,31523.3,1.96268,1.91192,0.93642,0.43015,0.33146,0.33168,0.19962,1.99949,2.1319,0.94033,0.000595,0.000595,0.000595
97,31810.4,1.95894,1.90997,0.93947,0.43606,0.33073,0.33227,0.19946,1.99971,2.13202,0.94039,0.000496,0.000496,0.000496
98,32092.9,1.95172,1.89758,0.93543,0.4311,0.33194,0.33146,0.19954,2.00023,2.13193,0.94052,0.000397,0.000397,0.000397
99,32379.4,1.95042,1.89961,0.93638,0.42564,0.33571,0.33158,0.19961,2.00105,2.13361,0.94061,0.000298,0.000298,0.000298
100,32666.8,1.95001,1.8944,0.93854,0.42872,0.33456,0.33147,0.19946,1.99971,2.1338,0.94045,0.000199,0.000199,0.000199
