epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,12244.6,1.28204,0.90455,0.94113,0.4235,0.3309,0.32847,0.19848,1.24259,0.89246,0.93646,0.002575,0.002575,0.002575
77,12390.8,1.2861,0.90731,0.94277,0.4329,0.33152,0.32924,0.19782,1.24325,0.89205,0.93743,0.002476,0.002476,0.002476
78,12536.7,1.2785,0.89956,0.9391,0.42561,0.33254,0.32764,0.19769,1.24317,0.89125,0.93742,0.002377,0.002377,0.002377
79,12682.4,1.27003,0.89552,0.93825,0.43179,0.32862,0.32805,0.19814,1.24181,0.8891,0.93657,0.002278,0.002278,0.002278
80,12828.6,1.26842,0.88558,0.93911,0.43442,0.32815,0.32793,0.19793,1.24039,0.88888,0.93667,0.002179,0.002179,0.002179
81,12976.6,1.26368,0.88808,0.93735,0.43931,0.32801,0.33048,0.19896,1.2408,0.88812,0.93643,0.00208,0.00208,0.00208
82,13121.9,1.26581,0.88887,0.93879,0.43874,0.32795,0.33066,0.19847,1.24059,0.88719,0.93602,0.001981,0.001981,0.001981
83,13267.3,1.26814,0.88658,0.9362,0.43397,0.32767,0.33196,0.19945,1.23945,0.88528,0.9361,0.001882,0.001882,0.001882
84,13412.9,1.26202,0.88134,0.93668,0.43174,0.32989,0.33155,0.19953,1.23821,0.88506,0.93509,0.001783,0.001783,0.001783
85,13558.1,1.25903,0.87781,0.93643,0.43382,0.33196,0.33208,0.20007,1.24031,0.88477,0.93545,0.001684,0.001684,0.001684
86,13704.4,1.26677,0.88326,0.93541,0.42899,0.33456,0.33138,0.19983,1.23998,0.88594,0.93613,0.001585,0.001585,0.001585
87,13850.3,1.25437,0.8699,0.93355,0.42913,0.3324,0.33093,0.19931,1.23913,0.8858,0.93514,0.001486,0.001486,0.001486
88,13996.3,1.25395,0.87091,0.93492,0.43431,0.33077,0.33212,0.19982,1.23763,0.88393,0.93528,0.001387,0.001387,0.001387
89,14142.1,1.24486,0.86371,0.93147,0.43549,0.33246,0.3327,0.20029,1.23896,0.88355,0.93545,0.001288,0.001288,0.001288
90,14301.9,1.24947,0.86411,0.93445,0.43756,0.3303,0.3334,0.2011,1.23932,0.88358,0.93595,0.001189,0.001189,0.001189
91,14489.6,1.23517,0.84476,0.93928,0.43954,0.32809,0.33241,0.20036,1.24163,0.88555,0.93644,0.00109,0.00109,0.00109
92,14630.6,1.22289,0.83233,0.93581,0.44672,0.32502,0.33179,0.20004,1.24296,0.8867,0.9363,0.000991,0.000991,0.000991
93,14771.8,1.22245,0.83005,0.933,0.44433,0.32378,0.33163,0.19911,1.24309,0.88598,0.93599,0.000892,0.000892,0.000892
94,14913.2,1.2147,0.82212,0.93513,0.44624,0.32524,0.33089,0.19901,1.24409,0.88659,0.9367,0.000793,0.000793,0.000793
95,15054.4,1.21773,0.82311,0.93323,0.44095,0.32822,0.33154,0.19944,1.24375,0.88654,0.93668,0.000694,0.000694,0.000694
96,15195.4,1.20942,0.81741,0.93164,0.43391,0.3306,0.33149,0.19957,1.244,0.8869,0.93685,0.000595,0.000595,0.000595
97,15337.1,1.20826,0.81655,0.9311,0.44215,0.32803,0.33184,0.19982,1.24373,0.88704,0.93647,0.000496,0.000496,0.000496
98,15478.4,1.20454,0.81038,0.93091,0.44135,0.32985,0.33153,0.19946,1.2435,0.88745,0.93665,0.000397,0.000397,0.000397
99,15619.3,1.20792,0.81242,0.93025,0.4415,0.32837,0.33138,0.19902,1.24357,0.88704,0.9363,0.000298,0.000298,0.000298
100,15766.6,1.20632,0.8084,0.92921,0.43517,0.32877,0.33078,0.19909,1.24409,0.8887,0.93633,0.000199,0.000199,0.000199
