epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,2924.12,1.53891,1.15628,0.99946,0.34274,0.23834,0.21419,0.12137,1.68975,1.2448,1.0378,9.90318e-05,9.90318e-05,9.90318e-05
89,2957.15,1.56272,1.18558,1.0058,0.36094,0.2331,0.21696,0.1244,1.69114,1.25308,1.04342,9.19632e-05,9.19632e-05,9.19632e-05
90,2990.05,1.53854,1.15068,1.00492,0.3254,0.23378,0.21296,0.12214,1.6907,1.24821,1.04151,8.48946e-05,8.48946e-05,8.48946e-05
91,3066.2,1.52737,1.1611,1.00428,0.30358,0.22755,0.21219,0.12093,1.69855,1.26553,1.04122,7.7826e-05,7.7826e-05,7.7826e-05
92,3098.45,1.51767,1.14569,0.99993,0.30506,0.23482,0.2148,0.1235,1.68827,1.25821,1.03563,7.07574e-05,7.07574e-05,7.07574e-05
93,3130.56,1.50356,1.13205,0.9967,0.3065,0.23066,0.21415,0.12101,1.6925,1.2539,1.03736,6.36888e-05,6.36888e-05,6.36888e-05
94,3162.72,1.48446,1.11915,0.99827,0.30919,0.23513,0.21734,0.12588,1.6855,1.24485,1.0344,5.66202e-05,5.66202e-05,5.66202e-05
95,3194.94,1.48279,1.11165,0.99374,0.29527,0.23679,0.21454,0.12343,1.69333,1.24432,1.03376,4.95516e-05,4.95516e-05,4.95516e-05
96,3226.91,1.48113,1.11024,1.00249,0.31782,0.23556,0.21592,0.12351,1.68657,1.24323,1.03466,4.2483e-05,4.2483e-05,4.2483e-05
97,3258.96,1.48713,1.11141,0.99703,0.32269,0.22947,0.21417,0.12188,1.67827,1.2342,1.03011,3.54144e-05,3.54144e-05,3.54144e-05
98,3291.19,1.48056,1.10354,0.99542,0.30902,0.23101,0.21602,0.12365,1.67964,1.2411,1.03105,2.83458e-05,2.83458e-05,2.83458e-05
99,3323.05,1.48699,1.10926,0.99171,0.3055,0.23693,0.21589,0.12286,1.67682,1.23561,1.02969,2.12772e-05,2.12772e-05,2.12772e-05
100,3354.97,1.48834,1.10367,0.99321,0.2961,0.23642,0.21635,0.12297,1.67696,1.23773,1.02969,1.42086e-05,1.42086e-05,1.42086e-05
