epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,12127.3,1.28866,0.90678,0.94302,0.42496,0.32359,0.32682,0.19615,1.24804,0.89739,0.93624,0.002476,0.002476,0.002476
78,12276.2,1.28102,0.90188,0.93919,0.42358,0.32347,0.32773,0.1964,1.24689,0.89805,0.93663,0.002377,0.002377,0.002377
79,12424.9,1.2726,0.89491,0.93867,0.42344,0.32618,0.32856,0.19749,1.24558,0.8956,0.93585,0.002278,0.002278,0.002278
80,12574.1,1.26963,0.88501,0.93939,0.42678,0.3318,0.32849,0.19647,1.2439,0.89583,0.93547,0.002179,0.002179,0.002179
81,12722.9,1.26461,0.8855,0.93745,0.42194,0.32619,0.3279,0.19634,1.24502,0.8963,0.93662,0.00208,0.00208,0.00208
82,12871.6,1.26784,0.88844,0.93901,0.42163,0.33077,0.32771,0.19656,1.24375,0.89504,0.93599,0.001981,0.001981,0.001981
83,13020.4,1.26983,0.88644,0.93678,0.42135,0.33317,0.32831,0.19708,1.24249,0.89461,0.93585,0.001882,0.001882,0.001882
84,13168.9,1.26412,0.87979,0.93689,0.42008,0.33425,0.33063,0.19866,1.24075,0.89233,0.93486,0.001783,0.001783,0.001783
85,13317.6,1.26017,0.87694,0.9362,0.41274,0.33248,0.32917,0.19783,1.24023,0.89363,0.93469,0.001684,0.001684,0.001684
86,13466.1,1.26759,0.88306,0.93507,0.42629,0.32842,0.33004,0.19879,1.24047,0.8927,0.93453,0.001585,0.001585,0.001585
87,13614.6,1.25668,0.86765,0.93346,0.41425,0.33737,0.32925,0.19834,1.24143,0.89203,0.93472,0.001486,0.001486,0.001486
88,13764.4,1.25534,0.86939,0.93481,0.41829,0.33403,0.32903,0.19835,1.24073,0.8906,0.93457,0.001387,0.001387,0.001387
89,13913.9,1.24631,0.86287,0.93153,0.41793,0.33437,0.32926,0.19824,1.24036,0.89161,0.93415,0.001288,0.001288,0.001288
90,14066.8,1.24979,0.86181,0.9341,0.42017,0.33257,0.32939,0.19871,1.23896,0.89193,0.9344,0.001189,0.001189,0.001189
91,14261.1,1.23395,0.84198,0.93889,0.42571,0.33152,0.32895,0.19783,1.24345,0.89462,0.93569,0.00109,0.00109,0.00109
92,14405.7,1.22234,0.8305,0.93531,0.42334,0.33211,0.3277,0.19694,1.24344,0.89508,0.93523,0.000991,0.000991,0.000991
93,14550.3,1.22221,0.82838,0.93228,0.41846,0.33399,0.3275,0.19676,1.24402,0.89481,0.93552,0.000892,0.000892,0.000892
94,14696.6,1.21501,0.82137,0.93442,0.41784,0.33718,0.32792,0.1971,1.24335,0.89427,0.93531,0.000793,0.000793,0.000793
95,14841.1,1.21675,0.81993,0.93264,0.42537,0.33114,0.32766,0.19684,1.24496,0.89417,0.93594,0.000694,0.000694,0.000694
96,14985.4,1.20832,0.81406,0.93093,0.41796,0.33779,0.32895,0.19749,1.24579,0.89342,0.93642,0.000595,0.000595,0.000595
97,15129.4,1.20853,0.81306,0.93096,0.41434,0.33779,0.32896,0.1975,1.24558,0.89287,0.93603,0.000496,0.000496,0.000496
98,15273.4,1.20272,0.80667,0.9301,0.41675,0.33436,0.32854,0.19769,1.24659,0.89262,0.93616,0.000397,0.000397,0.000397
99,15417.1,1.20567,0.8083,0.92906,0.41654,0.33525,0.32882,0.19746,1.24684,0.89221,0.93622,0.000298,0.000298,0.000298
100,15562.7,1.2053,0.80426,0.92876,0.41262,0.33679,0.32846,0.19721,1.2478,0.89284,0.93645,0.000199,0.000199,0.000199
