epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,13993.8,1.26438,0.88835,0.94742,0.39529,0.31567,0.31208,0.18853,1.25708,0.90787,0.93885,0.00109,0.00109,0.00109
92,14141.5,1.25363,0.87704,0.94269,0.39891,0.31541,0.31083,0.18738,1.25964,0.90961,0.93959,0.000991,0.000991,0.000991
93,14288.6,1.25343,0.87367,0.94296,0.39302,0.31571,0.31076,0.18754,1.25924,0.90875,0.93957,0.000892,0.000892,0.000892
94,14436,1.25271,0.86966,0.94167,0.39715,0.31588,0.3111,0.18775,1.2599,0.90787,0.93941,0.000793,0.000793,0.000793
95,14583.6,1.24794,0.8675,0.94158,0.39864,0.3151,0.31193,0.18789,1.25983,0.90776,0.93952,0.000694,0.000694,0.000694
96,14731.8,1.24322,0.8631,0.94045,0.39599,0.31529,0.31176,0.18814,1.25973,0.90739,0.93941,0.000595,0.000595,0.000595
97,14880.2,1.24507,0.85989,0.94221,0.39999,0.3124,0.31093,0.18777,1.26003,0.90795,0.93938,0.000496,0.000496,0.000496
98,15027.5,1.24231,0.85736,0.94058,0.39476,0.31427,0.31135,0.18788,1.26052,0.90811,0.93935,0.000397,0.000397,0.000397
99,15175.7,1.23944,0.85863,0.93884,0.39659,0.31425,0.31107,0.18755,1.2604,0.90851,0.93945,0.000298,0.000298,0.000298
100,15323.5,1.2407,0.85536,0.94018,0.39312,0.31471,0.31079,0.18782,1.26037,0.90891,0.9396,0.000199,0.000199,0.000199
